Year,County_of_Residence,County_of_Residence_FIPS,Maternal_Morbidity_Desc,Maternal_Morbidity_YN,Births,Ave_Age_of_Mother,Ave_OE_Gestational_Age_Wks,Ave_LMP_Gestational_Age_Wks,Ave_Birth_Weight_gms,Ave_Pre_pregnancy_BMI,Ave_Number_of_Prenatal_Wks
2016-01-01,"DeKalb County, IL",17037,None checked,1,1069,28.82,38.43,38.71,3305.65,27.88,11.88
2016-01-01,"Woodbury County, IA",19193,None checked,1,1519,27.53,38.43,38.58,3305.32,27.48,12.26
2016-01-01,"Sedgwick County, KS",20173,None checked,1,7224,27.69,38.43,38.45,3297.29,27.23,10.9
2016-01-01,"Jefferson County, MO",29099,None checked,1,2590,28.05,38.43,38.61,3330.61,27.08,11.53
2016-01-01,"Lancaster County, NE",31109,None checked,1,3910,29.3,38.43,38.58,3326.86,26.36,10.75
2016-01-01,"Bergen County, NJ",34003,None checked,1,9367,31.99,38.43,38.59,3243.95,25.19,11.32
2016-01-01,"Summit County, OH",39153,None checked,1,5900,28.41,38.43,38.58,3246.42,26.83,11.13
2016-01-01,"Charleston County, SC",45019,None checked,1,4930,29.85,38.43,38.53,3244.58,26.3,11.96
2016-01-01,"Utah County, UT",49049,None checked,1,11787,28.52,38.43,38.62,3297.09,25.23,11.3
2016-01-01,"Sacramento County, CA",06067,None checked,1,19351,29.22,38.68,38.8,3331.64,27.16,12.12
2016-01-01,"Ventura County, CA",06111,None checked,1,9464,29.62,38.68,38.76,3332.4,26.55,12.59
2016-01-01,"Larimer County, CO",08069,None checked,1,3339,29.99,38.68,38.76,3241.6,25.76,11.67
2016-01-01,"Essex County, MA",25009,None checked,1,8301,30.05,38.68,38.88,3308.87,26.21,11.7
2016-01-01,"Plymouth County, MA",25023,None checked,1,5037,30.78,38.68,38.85,3347.5,26.21,12.23
2016-01-01,"Suffolk County, MA",25025,None checked,1,9194,30.72,38.68,38.81,3258.31,25.8,11.91
2016-01-01,"Berrien County, MI",26021,None checked,1,1704,27.46,38.68,38.79,3309.61,28.15,11.67
2016-01-01,"Livingston County, MI",26093,None checked,1,1755,30.12,38.68,38.94,3371.69,26.15,14.5
2016-01-01,"Albany County, NY",36001,None checked,1,2962,29.87,38.68,38.77,3315.69,27.26,11.49
2016-01-01,"Jefferson County, NY",36045,None checked,1,1858,26.98,38.68,38.91,3351.29,27.21,11.72
2016-01-01,"Onslow County, NC",37133,None checked,1,3902,26.23,38.68,39.31,3334.17,26.09,14.52
2016-01-01,"Cumberland County, PA",42041,None checked,1,2650,29.26,38.68,38.87,3340.08,26.55,10.26
2016-01-01,"Humboldt County, CA",06023,None checked,1,1451,28.98,38.93,39.1,3384.34,26.8,12.81
2016-01-01,"Hampshire County, MA",25015,None checked,1,983,31.08,38.93,39.04,3377.08,25.58,12.31
2016-01-01,"Rockland County, NY",36087,None checked,1,5363,29.93,38.93,39.16,3318.55,25.78,11.11
2016-01-01,"Maricopa County, AZ",04013,None checked,1,53715,28.37,38.51,38.64,3287.43,26.6,11.13
2016-01-01,"Fresno County, CA",06019,None checked,1,15077,27.94,38.51,38.56,3273.81,27.88,13.64
2016-01-01,"Volusia County, FL",12127,None checked,1,4978,27.9,38.51,38.74,3271.73,26.51,11.35
2016-01-01,"Forsyth County, GA",13117,None checked,1,2268,30.94,38.51,38.71,3329.0,25.61,12.37
2016-01-01,"La Porte County, IN",18091,None checked,1,1290,26.89,38.51,38.6,3256.75,27.97,9.83
2016-01-01,"Porter County, IN",18127,None checked,1,1731,28.81,38.51,38.58,3315.06,27.03,10.47
2016-01-01,"Niagara County, NY",36063,None checked,1,2043,28.4,38.51,38.67,3291.66,28.24,10.13
2016-01-01,"Brunswick County, NC",37019,None checked,1,953,27.85,38.51,38.5,3256.02,27.27,11.67
2016-01-01,"Wayne County, NC",37191,None checked,1,1632,27.41,38.51,38.74,3265.82,27.73,11.39
2016-01-01,"Lake County, OH",39085,None checked,1,2116,28.86,38.51,38.68,3291.54,26.77,11.21
2016-01-01,"Fayette County, PA",42051,None checked,1,1317,27.24,38.51,38.68,3247.8,27.18,12.07
2016-01-01,"York County, PA",42133,None checked,1,4920,28.25,38.51,38.72,3305.01,27.14,11.18
2016-01-01,"Greenville County, SC",45045,None checked,1,6209,28.71,38.51,38.68,3283.29,26.73,12.53
2016-01-01,"York County, SC",45091,None checked,1,2975,28.58,38.51,38.73,3271.45,26.89,12.05
2016-01-01,"Virginia Beach city, VA",51810,None checked,1,5886,28.97,38.51,38.88,3290.4,26.53,12.35
2016-01-01,"Unidentified Counties, WY",56999,None checked,1,7279,27.75,38.51,38.63,3204.56,26.25,10.76
2016-01-01,"East Baton Rouge Parish, LA",22033,None checked,1,6008,27.94,38.09,38.15,3153.46,28.08,10.3
2016-01-01,"Webb County, TX",48479,None checked,1,5186,26.57,38.09,38.14,3193.87,27.53,9.76
2016-01-01,"Lee County, FL",12071,None checked,1,6719,28.3,38.34,38.49,3255.1,26.96,10.23
2016-01-01,"Unidentified Counties, FL",12999,None checked,1,13083,27.06,38.34,38.54,3243.28,27.47,10.19
2016-01-01,"Kendall County, IL",17093,None checked,1,1580,30.22,38.34,38.58,3311.68,27.53,12.11
2016-01-01,"Jefferson County, KY",21111,None checked,1,9708,28.31,38.34,38.62,3233.42,27.14,11.62
2016-01-01,"Monroe County, MI",26115,None checked,1,1514,28.11,38.34,38.5,3302.15,28.04,12.49
2016-01-01,"DeSoto County, MS",28033,None checked,1,2175,27.67,38.34,38.55,3249.21,27.37,11.13
2016-01-01,"Richland County, OH",39139,None checked,1,1315,26.7,38.34,38.59,3252.36,27.06,11.61
2016-01-01,"Grayson County, TX",48181,None checked,1,1542,26.71,38.34,38.48,3244.57,27.1,10.86
2016-01-01,"Weber County, UT",49057,None checked,1,3822,27.64,38.34,38.57,3240.78,26.68,10.84
2016-01-01,"Anchorage Borough, AK",02020,None checked,1,4418,28.6,38.59,38.78,3357.91,27.21,11.3
2016-01-01,"Arapahoe County, CO",08005,None checked,1,7789,29.59,38.59,38.65,3182.95,26.06,10.21
2016-01-01,"New Haven County, CT",09009,None checked,1,8253,29.84,38.59,38.79,3274.69,26.96,12.78
2016-01-01,"St. Johns County, FL",12109,None checked,1,2098,30.28,38.59,38.84,3340.14,25.64,10.77
2016-01-01,"Washtenaw County, MI",26161,None checked,1,3619,30.39,38.59,38.84,3285.85,25.95,15.61
2016-01-01,"Atlantic County, NJ",34001,None checked,1,2802,29.04,38.59,38.71,3271.36,27.09,10.17
2016-01-01,"Gloucester County, NJ",34015,None checked,1,2789,30.12,38.59,38.76,3325.02,27.33,10.47
2016-01-01,"Allegheny County, PA",42003,None checked,1,12830,29.78,38.59,38.75,3264.11,26.21,12.58
2016-01-01,"Berks County, PA",42011,None checked,1,4656,27.97,38.59,38.76,3277.84,26.82,15.08
2016-01-01,"Lebanon County, PA",42075,None checked,1,1564,27.93,38.59,38.69,3290.23,26.58,11.82
2016-01-01,"Washington County, RI",44009,None checked,1,914,30.64,38.59,38.78,3329.35,25.86,13.12
2016-01-01,"Unidentified Counties, SD",46999,None checked,1,7745,27.92,38.59,38.64,3341.94,26.85,10.39
2016-01-01,"Williamson County, TN",47187,None checked,1,2264,31.3,38.59,38.63,3385.72,24.68,10.96
2016-01-01,"Loudoun County, VA",51107,None checked,1,5311,31.6,38.59,38.8,3312.61,25.26,12.23
2016-01-01,"Sheboygan County, WI",55117,None checked,1,1241,28.79,38.59,38.78,3332.64,27.66,12.13
2016-01-01,"Placer County, CA",06061,None checked,1,3677,30.44,38.84,38.9,3388.67,25.71,12.38
2016-01-01,"Clark County, WA",53011,None checked,1,5563,28.9,38.84,38.89,3358.0,26.54,11.08
2016-01-01,"Whatcom County, WA",53073,None checked,1,2267,29.12,38.84,39.05,3417.73,26.33,11.69
2016-01-01,"Muscogee County, GA",13215,None checked,1,2868,27.25,38.17,38.37,3159.38,27.37,11.19
2016-01-01,"Florence County, SC",45041,None checked,1,1653,27.47,38.17,38.24,3119.49,28.2,12.07
2016-01-01,"Midland County, TX",48329,None checked,1,2885,27.06,38.17,38.22,3194.45,26.43,11.1
2016-01-01,"Taylor County, TX",48441,None checked,1,2015,26.85,38.17,38.32,3222.08,26.98,9.65
2016-01-01,"Tom Green County, TX",48451,None checked,1,1539,26.88,38.17,38.36,3230.04,27.43,11.33
2016-01-01,"Hillsborough County, FL",12057,None checked,1,17180,28.68,38.42,38.64,3240.61,26.02,10.9
2016-01-01,"St. Lucie County, FL",12111,None checked,1,2971,28.41,38.42,38.64,3246.03,27.15,10.13
2016-01-01,"Champaign County, IL",17019,None checked,1,2336,28.89,38.42,38.54,3274.47,27.38,12.67
2016-01-01,"Cook County, IL",17031,None checked,1,65468,29.63,38.42,38.56,3234.42,26.91,10.81
2016-01-01,"Madison County, IL",17119,None checked,1,2999,28.08,38.42,38.59,3278.49,27.93,10.81
2016-01-01,"St. Charles County, MO",29183,None checked,1,4409,29.68,38.42,38.58,3331.88,26.29,12.16
2016-01-01,"Alamance County, NC",37001,None checked,1,1839,27.94,38.42,38.64,3236.57,27.72,11.4
2016-01-01,"Butler County, OH",39017,None checked,1,4345,28.3,38.42,38.61,3305.94,27.35,11.92
2016-01-01,"Franklin County, OH",39049,None checked,1,18567,28.88,38.42,38.55,3233.54,26.54,10.59
2016-01-01,"Trumbull County, OH",39155,None checked,1,2071,27.17,38.42,38.59,3238.35,27.39,12.24
2016-01-01,"Berkeley County, SC",45015,None checked,1,2707,28.22,38.42,38.65,3271.0,27.61,11.71
2016-01-01,"Williamson County, TX",48491,None checked,1,6488,30.02,38.42,38.56,3303.88,26.19,12.23
2016-01-01,"Henrico County, VA",51087,None checked,1,3866,30.01,38.42,38.61,3259.7,26.82,11.87
2016-01-01,"San Diego County, CA",06073,None checked,1,41975,29.84,38.67,38.75,3309.46,25.86,11.48
2016-01-01,"Santa Clara County, CA",06085,None checked,1,22690,31.31,38.67,38.73,3263.05,25.2,11.97
2016-01-01,"Weld County, CO",08123,None checked,1,4256,28.18,38.67,38.73,3238.73,26.9,10.81
2016-01-01,"Martin County, FL",12085,None checked,1,1255,29.14,38.67,38.83,3284.04,26.04,11.08
2016-01-01,"Kennebec County, ME",23011,None checked,1,1150,27.87,38.67,38.94,3364.85,28.28,13.02
2016-01-01,"Hampden County, MA",25013,None checked,1,4885,28.25,38.67,38.9,3297.18,27.44,11.81
2016-01-01,"Ottawa County, MI",26139,None checked,1,3414,28.83,38.67,38.98,3406.44,26.61,11.21
2016-01-01,"Unidentified Counties, MI",26999,None checked,1,21360,27.6,38.67,38.9,3345.07,27.77,11.63
2016-01-01,"Scott County, MN",27139,None checked,1,1871,30.29,38.67,38.83,3393.66,26.67,12.37
2016-01-01,"Boone County, MO",29019,None checked,1,2060,29.02,38.67,38.59,3314.93,26.25,11.76
2016-01-01,"Ontario County, NY",36069,None checked,1,968,29.22,38.67,38.93,3381.58,27.21,11.36
2016-01-01,"Orange County, NC",37135,None checked,1,1146,30.72,38.67,38.85,3313.69,25.46,11.56
2016-01-01,"Medina County, OH",39103,None checked,1,1784,29.95,38.67,38.86,3345.06,25.88,11.85
2016-01-01,"Bucks County, PA",42017,None checked,1,5921,30.69,38.67,38.82,3336.48,25.9,11.08
2016-01-01,"Madison County, AL",01089,At least one checked,0,82,28.1,37.72,37.74,3207.54,25.29,10.13
2016-01-01,"Maricopa County, AZ",04013,At least one checked,0,411,28.52,37.86,38.0,3249.88,26.31,10.96
2016-01-01,"Yuma County, AZ",04027,At least one checked,0,64,26.98,37.56,37.75,3138.48,27.94,8.95
2016-01-01,"Fresno County, CA",06019,At least one checked,0,50,29.08,37.2,37.18,2997.42,25.57,14.02
2016-01-01,"Orange County, CA",06059,At least one checked,0,289,31.06,38.73,38.83,3408.56,24.11,12.74
2016-01-01,"Placer County, CA",06061,At least one checked,0,55,29.6,38.95,38.93,3454.91,24.72,12.72
2016-01-01,"San Francisco County, CA",06075,At least one checked,0,119,32.66,39.03,39.09,3350.64,22.6,12.42
2016-01-01,"San Mateo County, CA",06081,At least one checked,0,62,31.29,39.19,39.26,3511.81,22.54,13.05
2016-01-01,"Santa Barbara County, CA",06083,At least one checked,0,45,30.07,39.18,39.09,3504.11,24.23,12.78
2016-01-01,"Santa Clara County, CA",06085,At least one checked,0,348,31.28,38.97,39.02,3349.71,23.07,12.17
2016-01-01,"Sonoma County, CA",06097,At least one checked,0,66,29.23,39.36,39.44,3456.5,24.82,11.47
2016-01-01,"Adams County, CO",08001,At least one checked,0,76,28.82,39.01,39.22,3366.26,26.02,9.26
2016-01-01,"Boulder County, CO",08013,At least one checked,0,41,28.46,38.9,38.78,3289.44,23.68,8.65
2016-01-01,"Denver County, CO",08031,At least one checked,0,171,29.64,39.06,38.94,3246.87,25.15,10.82
2016-01-01,"Douglas County, CO",08035,At least one checked,0,68,30.57,38.91,38.91,3317.15,23.59,11.76
2016-01-01,"Broward County, FL",12011,At least one checked,0,85,32.06,36.87,36.89,2940.72,26.42,10.05
2016-01-01,"Duval County, FL",12031,At least one checked,0,144,27.32,37.97,38.11,3177.1,25.67,9.93
2016-01-01,"Miami-Dade County, FL",12086,At least one checked,0,141,30.65,37.06,37.6,2949.24,25.9,10.82
2016-01-01,"Palm Beach County, FL",12099,At least one checked,0,115,30.32,37.17,37.23,2984.23,25.56,10.69
2016-01-01,"Polk County, FL",12105,At least one checked,0,54,27.24,37.31,37.63,3046.09,26.67,9.54
2016-01-01,"Volusia County, FL",12127,At least one checked,0,37,28.89,37.49,37.51,3203.73,28.24,12.26
2016-01-01,"Cobb County, GA",13067,At least one checked,0,111,29.65,37.64,37.76,3154.62,24.91,11.84
2016-01-01,"Fulton County, GA",13121,At least one checked,0,101,30.62,37.01,37.51,2924.13,24.64,12.01
2016-01-01,"Gwinnett County, GA",13135,At least one checked,0,62,31.76,36.76,37.16,2907.9,26.12,12.32
2016-01-01,"Honolulu County, HI",15003,At least one checked,0,217,29.91,37.66,37.68,3024.43,25.24,8.94
2016-01-01,"Cook County, IL",17031,At least one checked,0,1193,30.23,38.01,38.16,3209.3,25.79,10.57
2016-01-01,"DuPage County, IL",17043,At least one checked,0,158,31.25,37.55,38.13,3237.49,25.17,11.62
2016-01-01,"Lake County, IL",17097,At least one checked,0,107,30.74,37.83,37.92,3224.64,24.69,12.5
2016-01-01,"Madison County, IL",17119,At least one checked,0,51,28.37,37.78,37.49,3168.71,26.81,10.82
2016-01-01,"Sangamon County, IL",17167,At least one checked,0,49,26.88,37.16,37.22,3103.9,28.41,10.9
2016-01-01,"Winnebago County, IL",17201,At least one checked,0,64,27.97,37.48,37.58,3151.84,27.36,12.81
2016-01-01,"Unidentified Counties, IL",17999,At least one checked,0,424,27.42,37.91,38.27,3320.8,26.95,12.22
2016-01-01,"Hamilton County, IN",18057,At least one checked,0,49,29.24,39.41,39.41,3505.08,26.15,14.49
2016-01-01,"Lake County, IN",18089,At least one checked,0,65,27.86,36.94,36.8,3080.14,28.35,9.94
2016-01-01,"Fayette County, KY",21067,At least one checked,0,44,29.68,37.72,37.91,3256.14,24.86,11.82
2016-01-01,"Jefferson County, KY",21111,At least one checked,0,90,27.93,37.87,37.86,3224.82,25.52,10.06
2016-01-01,"Unidentified Counties, KY",21999,At least one checked,0,365,26.86,38.13,38.44,3316.33,27.02,12.3
2016-01-01,"East Baton Rouge Parish, LA",22033,At least one checked,0,117,27.56,37.01,36.99,2957.22,26.52,10.16
2016-01-01,"Jefferson Parish, LA",22051,At least one checked,0,85,27.89,37.98,38.11,3242.45,25.52,11.8
2016-01-01,"Orleans Parish, LA",22071,At least one checked,0,70,29.57,37.79,37.7,3112.69,26.61,10.39
2016-01-01,"Unidentified Counties, ME",23999,At least one checked,0,59,26.98,39.07,39.36,3472.9,28.08,13.51
2016-01-01,"Carroll County, MD",24013,At least one checked,0,75,29.23,39.23,39.31,3573.31,26.2,9.5
2016-01-01,"Howard County, MD",24027,At least one checked,0,61,31.23,37.87,38.31,3090.25,24.79,10.05
2016-01-01,"Baltimore city, MD",24510,At least one checked,0,129,29.09,37.64,37.91,3101.83,27.5,9.72
2016-01-01,"Unidentified Counties, MD",24999,At least one checked,0,68,28.15,36.66,37.32,3102.0,27.85,11.33
2016-01-01,"Bristol County, MA",25005,At least one checked,0,55,30.95,37.82,38.33,3131.8,24.87,13.35
2016-01-01,"Norfolk County, MA",25021,At least one checked,0,123,32.59,37.92,38.32,3226.78,24.57,12.88
2016-01-01,"Kent County, MI",26081,At least one checked,0,60,29.1,38.08,38.37,3243.62,27.45,12.95
2016-01-01,"Wayne County, MI",26163,At least one checked,0,273,28.79,37.63,37.65,3116.46,27.22,11.36
2016-01-01,"Unidentified Counties, MI",26999,At least one checked,0,319,26.86,38.2,38.58,3336.86,26.95,11.35
2016-01-01,"Dakota County, MN",27037,At least one checked,0,86,30.98,39.05,39.26,3593.79,25.07,12.51
2016-01-01,"Unidentified Counties, MS",28999,At least one checked,0,230,25.37,37.54,37.77,3071.21,26.97,11.39
2016-01-01,"Clay County, MO",29047,At least one checked,0,60,28.12,37.88,38.45,3229.47,24.45,11.43
2016-01-01,"Jackson County, MO",29095,At least one checked,0,136,28.65,37.99,37.92,3226.34,26.67,10.94
2016-01-01,"Unidentified Counties, MO",29999,At least one checked,0,450,26.44,38.11,38.32,3290.38,26.01,11.39
2016-01-01,"Unidentified Counties, NE",31999,At least one checked,0,237,27.23,38.78,38.72,3463.27,26.03,11.3
2016-01-01,"Clark County, NV",32003,At least one checked,0,225,28.7,37.01,37.21,2996.97,25.18,11.45
2016-01-01,"Rockingham County, NH",33015,At least one checked,0,45,31.11,39.22,39.29,3532.89,25.6,12.29
2016-01-01,"Atlantic County, NJ",34001,At least one checked,0,34,30.18,37.97,38.09,3185.88,27.02,9.5
2016-01-01,"Burlington County, NJ",34005,At least one checked,0,52,30.87,37.6,37.81,3067.08,25.8,10.65
2016-01-01,"Camden County, NJ",34007,At least one checked,0,100,28.56,37.67,37.84,3114.75,27.28,9.49
2016-01-01,"Cumberland County, NJ",34011,At least one checked,0,59,27.51,37.29,37.76,2982.05,28.89,9.74
2016-01-01,"Essex County, NJ",34013,At least one checked,0,85,29.2,37.67,37.47,3135.91,26.76,8.4
2016-01-01,"Middlesex County, NJ",34023,At least one checked,0,103,31.42,37.65,38.0,3088.11,25.24,11.03
2016-01-01,"Monmouth County, NJ",34025,At least one checked,0,69,31.25,37.19,37.52,3049.22,25.26,11.23
2016-01-01,"Ocean County, NJ",34029,At least one checked,0,94,29.59,37.79,38.22,3217.4,26.29,10.59
2016-01-01,"Passaic County, NJ",34031,At least one checked,0,95,28.43,37.33,37.35,3052.87,25.95,10.13
2016-01-01,"Somerset County, NJ",34035,At least one checked,0,50,31.88,38.08,38.4,3250.72,25.81,11.08
2016-01-01,"Union County, NJ",34039,At least one checked,0,95,29.89,38.12,38.06,3215.31,26.2,9.71
2016-01-01,"Dona Ana County, NM",35013,At least one checked,0,160,26.03,39.01,39.45,3290.82,26.26,10.28
2016-01-01,"Albany County, NY",36001,At least one checked,0,82,30.63,37.33,37.4,3120.34,26.64,11.68
2016-01-01,"Bronx County, NY",36005,At least one checked,0,160,28.74,37.87,37.98,3117.39,25.91,10.37
2016-01-01,"Chautauqua County, NY",36013,At least one checked,0,52,27.48,37.23,37.56,3143.29,26.66,11.62
2016-01-01,"Oneida County, NY",36065,At least one checked,0,44,28.8,36.66,36.84,2924.09,25.04,10.81
2016-01-01,"Onondaga County, NY",36067,At least one checked,0,134,29.25,37.49,37.57,3079.31,26.31,12.95
2016-01-01,"Richmond County, NY",36085,At least one checked,0,37,31.46,38.73,38.92,3198.03,25.14,11.49
2016-01-01,"Unidentified Counties, NY",36999,At least one checked,0,403,28.14,37.98,38.16,3251.78,27.77,11.8
2016-01-01,"Guilford County, NC",37081,At least one checked,0,202,27.95,37.57,37.62,3055.17,28.3,13.97
2016-01-01,"Wake County, NC",37183,At least one checked,0,120,29.64,39.12,39.1,3402.63,25.26,12.35
2016-01-01,"Unidentified Counties, NC",37999,At least one checked,0,383,26.58,37.98,38.16,3249.52,26.35,11.74
2016-01-01,"Unidentified Counties, ND",38999,At least one checked,0,144,27.19,38.16,38.37,3280.99,25.97,10.65
2016-01-01,"Clermont County, OH",39025,At least one checked,0,71,27.45,39.04,39.31,3488.28,26.09,13.15
2016-01-01,"Licking County, OH",39089,At least one checked,0,34,29.26,39.09,39.0,3405.5,28.9,9.71
2016-01-01,"Tulsa County, OK",40143,At least one checked,0,62,27.1,37.45,37.18,3174.0,26.47,9.66
2016-01-01,"Unidentified Counties, OK",40999,At least one checked,0,244,25.83,37.78,37.95,3234.12,26.32,9.86
2016-01-01,"Washington County, OR",41067,At least one checked,0,126,30.88,39.16,39.29,3399.87,24.13,11.57
2016-01-01,"Allegheny County, PA",42003,At least one checked,0,334,29.82,37.92,38.13,3210.64,24.31,12.06
2016-01-01,"Delaware County, PA",42045,At least one checked,0,133,29.13,38.1,38.03,3171.23,25.46,9.58
2016-01-01,"Monroe County, PA",42089,At least one checked,0,37,28.08,37.24,37.57,2993.24,26.8,9.73
2016-01-01,"Richland County, SC",45079,At least one checked,0,55,29.91,37.75,38.0,3178.38,26.58,11.09
2016-01-01,"Unidentified Counties, SC",45999,At least one checked,0,154,26.44,37.9,37.76,3136.5,26.6,13.03
2016-01-01,"Hamilton County, TN",47065,At least one checked,0,76,27.51,39.29,39.3,3537.96,24.24,11.67
2016-01-01,"Bell County, TX",48027,At least one checked,0,34,26.74,37.21,37.59,3048.68,27.45,15.03
2016-01-01,"Bexar County, TX",48029,At least one checked,0,186,28.45,37.5,37.66,3202.26,26.06,10.56
2016-01-01,"Dallas County, TX",48113,At least one checked,0,740,27.77,38.16,38.35,3195.77,23.35,9.14
2016-01-01,"Denton County, TX",48121,At least one checked,0,61,30.15,37.54,37.93,3158.03,25.44,9.51
2016-01-01,"El Paso County, TX",48141,At least one checked,0,126,27.0,37.92,38.12,3178.32,25.53,9.13
2016-01-01,"Fort Bend County, TX",48157,At least one checked,0,37,30.46,37.54,37.3,3207.11,24.45,8.64
2016-01-01,"Harris County, TX",48201,At least one checked,0,291,28.84,37.16,37.2,3009.98,25.65,9.46
2016-01-01,"Hidalgo County, TX",48215,At least one checked,0,216,25.74,37.18,37.21,3092.69,26.25,11.05
2016-01-01,"Lubbock County, TX",48303,At least one checked,0,116,26.91,38.13,38.48,3284.05,25.74,10.3
2016-01-01,"Unidentified Counties, TX",48999,At least one checked,0,657,25.34,38.04,38.21,3208.66,26.44,10.27
2016-01-01,"Cache County, UT",49005,At least one checked,0,34,28.09,37.79,38.06,3286.44,25.73,11.09
2016-01-01,"Weber County, UT",49057,At least one checked,0,54,28.87,37.52,37.44,3079.11,25.92,10.89
2016-01-01,"Unidentified Counties, UT",49999,At least one checked,0,103,26.43,37.68,37.68,3117.29,24.35,10.73
2016-01-01,"Unidentified Counties, VT",50999,At least one checked,0,69,28.58,38.91,39.06,3427.74,27.15,13.22
